,city,walk_cir,walk_str_len,walk_steepness,walk_score,bike_cir,bike_steepness,bike_score,orientation_entropy
0,bucharest,1.0653492282906944,66.28657171501602,0.0275542118709414,3.5675286127838377,1.0687260553592288,0.0239310255063432,2.991574847932753,3.5669191507994604
1,amsterdam,1.0585879228791184,51.44179960610436,0.0298698886573695,3.766550316861272,1.0737129048892753,0.0265331384002314,3.337521787581793,3.557788725009797
2,kinshasa,1.0355779045972615,93.95650583609272,0.0422550028951738,3.804601932811781,1.0344442270404453,0.0423778197054139,3.127579737335835,3.5505607240675943
3,kampala,1.0775272136230192,87.9249327445717,0.0553343946075683,3.6032863383637808,1.074391563124266,0.0555717669062445,2.5213230270336418,3.580302595157702
4,gaborone,1.0947730684151975,100.2402457726854,0.0299568921670514,3.464365629894831,1.0904548338634534,0.0281071585034021,3.381980640357409,3.5447328998809686
5,brasilia,1.0837097543681775,72.48774273111339,0.037766148136147,3.452559985378972,1.071934659692524,0.0353384109979057,2.925998336842478,3.398196014159782
6,sucre,1.0676282850032963,78.49276148576487,0.1169403513996064,3.405174328225628,1.0699059537654252,0.1206339441857749,2.229503663763307,3.5647179281304333
7,tbilisi,1.0907413540623596,59.06418230256876,0.0596882567951431,3.801345310099514,1.0936106952409317,0.0549012799406464,2.370627572016461,3.557323946613145
8,tehran,1.054900058014586,72.54771739392022,0.036678460759935,3.486220799291562,1.0530179458330942,0.0340026286307254,2.9662265328956723,3.4946833960003523
9,astana,1.0942190177318831,75.99741723841562,0.0283372093472984,3.766965941662452,1.1032983016659763,0.0262828385526968,2.904654557549105,3.4529197365062574
10,rome,1.0982047881409822,68.28674684402377,0.0535713150903917,3.802800127216993,1.092740569262766,0.0458440871697542,2.609494891469369,3.5795325412269863
11,warsaw,1.0477302422214383,43.31609444452253,0.0316157902463574,4.49656188605108,1.0521138220259882,0.0259531180327331,3.04442526700891,3.559180196275153
12,nairobi,1.0758316713974776,84.76903060198121,0.0412714350360621,3.512339160702413,1.0691576339413205,0.0412205549214734,2.919967476495078,3.565115087408857
13,luanda,1.0450322925880509,82.99579158295866,0.0244407576676825,3.727322693591727,1.040033475465111,0.0243315019064178,3.429285472977466,3.54313627399219
14,addis_ababa,1.0498450502775585,77.56033295591789,0.0604213672585942,3.573262875324992,1.0494782388876411,0.0610751813895365,2.771673054549667,3.5649308476047468
15,quito,1.093540357275068,80.17188106822421,0.0871590516538819,3.998659260678031,1.0659679390258483,0.0847095840446585,2.454604471168088,3.5333700919358924
16,caracas,1.178558933251376,102.52689005527812,0.0827170095996319,2.6884013311968444,1.1801480494355117,0.0792562562730332,1.3672724255248527,3.571506551271656
17,montevideo,1.0227787388833318,90.80778705348123,0.0372142335569967,3.091240191746338,1.023072035915657,0.0332674232195003,3.180493316480907,3.51729705938443
18,tashkent,1.064656073716822,85.11352690259739,0.0275509683927298,3.642133121609104,1.0665964650673343,0.0244350076620731,3.000960061443932,3.558087867056096
19,tegucigalpa,1.0916343281126344,70.49806009315361,0.08520741006917848,3.5769430689683475,1.0914361269805126,0.08268447742973482,2.177914892067999,3.5700785736423977
